id,shoes_id,size,color,stock
8465,986,6.5,#5E6167,80
8466,986,7.0,#5E6167,140
8467,986,7.5,#FFFFFF,70
8468,986,8.0,#5E6167,70
8469,986,8.5,#FFD700,130
8470,987,4.5,#312951,110
8471,987,5.0,#FFD700,30
8472,987,5.5,#312951,10
8473,987,6.0,#FF0000,150
8474,987,6.5,#FF0000,180
8475,987,7.0,#312951,120
8476,987,7.5,#FFD700,10
8477,987,8.0,#FFFFFF,20
8478,987,8.5,#FFFFFF,190
8479,988,4.5,#FFD700,200
8480,988,5.0,#312951,100
8481,988,5.5,#312951,150
8482,988,6.0,#FFFFFF,20
8483,988,6.5,#FF0000,50
8484,988,7.0,#FFFFFF,190
8485,988,7.5,#FFD700,130
8486,988,8.0,#FF0000,90
8487,988,8.5,#000000,120
8488,990,4.5,#5E6167,180
8489,990,5.0,#312951,10
8490,990,5.5,#FFD700,100
8491,990,6.0,#000000,80
8492,990,6.5,#FF0000,110
8493,990,7.0,#000000,20
8494,990,7.5,#5E6167,40
8495,990,8.0,#FFFFFF,60
8496,990,8.5,#5E6167,160
8497,991,4.5,#FF0000,190
8498,991,5.0,#FF0000,110
8499,991,5.5,#000000,160
8500,991,6.0,#FF0000,40
8501,991,6.5,#FFFFFF,160
8502,991,7.0,#5E6167,190
8503,991,7.5,#FFD700,180
8504,991,8.0,#5E6167,100
8505,991,8.5,#FFD700,30
8506,992,4.5,#FFD700,190
8507,992,5.0,#000000,140
8508,992,5.5,#000000,180
8509,992,6.0,#5E6167,90
8510,992,6.5,#312951,30
8511,992,7.0,#FFFFFF,160
8512,992,7.5,#FF0000,160
8513,992,8.0,#FFD700,80
8514,992,8.5,#000000,70
8515,993,4.5,#5E6167,80
8516,993,5.0,#000000,170
8517,993,5.5,#FF0000,170
8518,993,6.0,#5E6167,50
8519,993,6.5,#312951,160
8520,993,7.0,#FFD700,140
8521,993,7.5,#FFFFFF,120
8522,993,8.0,#5E6167,20
8523,993,8.5,#FFD700,50
8524,994,4.5,#FFD700,140
8525,994,5.0,#000000,110
8526,994,5.5,#000000,70
8527,994,6.0,#000000,40
8528,994,6.5,#312951,200
8529,994,7.0,#FFD700,160
8530,994,7.5,#FF0000,150
8531,994,8.0,#FFFFFF,80
8532,994,8.5,#312951,110
8533,995,4.5,#5E6167,190
8534,995,5.0,#FFFFFF,200
8535,995,5.5,#312951,130
8536,995,6.0,#5E6167,160
8537,995,6.5,#312951,190
8538,995,7.0,#312951,120
8539,995,7.5,#000000,90
8540,995,8.0,#FFD700,60
8541,995,8.5,#5E6167,190
8542,996,4.5,#FFFFFF,50
8543,996,5.0,#312951,30
8544,996,5.5,#FF0000,70
8545,996,6.0,#5E6167,10
8546,996,6.5,#000000,80
8547,996,7.0,#000000,160
8548,996,7.5,#312951,200
8549,996,8.0,#312951,20
8550,996,8.5,#5E6167,90
8551,997,4.5,#FFFFFF,170
8552,997,5.0,#FFFFFF,130
8553,997,5.5,#312951,20
8554,997,6.0,#312951,10
8555,997,6.5,#FF0000,60
8556,997,7.0,#000000,200
8557,997,7.5,#FF0000,50
8558,997,8.0,#FF0000,160
8559,997,8.5,#FF0000,10
8560,998,4.5,#5E6167,80
8561,998,5.0,#000000,150
8562,998,5.5,#FFD700,140
8563,998,6.0,#5E6167,70
8564,998,6.5,#5E6167,40
8565,998,7.0,#000000,140
8566,998,7.5,#FF0000,30
8567,998,8.0,#312951,100
8568,998,8.5,#5E6167,140
8569,999,4.5,#FFD700,20
8570,999,5.0,#FFFFFF,180
8571,999,5.5,#FFD700,160
8572,999,6.0,#312951,40
8573,999,6.5,#5E6167,50
8574,999,7.0,#312951,50
8575,999,7.5,#FFD700,70
8576,999,8.0,#5E6167,160
8577,999,8.5,#FF0000,100
8578,1000,4.5,#000000,170
8579,1000,5.0,#5E6167,20
8580,1000,5.5,#FFFFFF,40
8581,1000,6.0,#000000,130
8582,1000,6.5,#5E6167,50
8583,1000,7.0,#FFD700,80
8584,1000,7.5,#FFD700,70
8585,1000,8.0,#FFD700,20
8586,1000,8.5,#FFD700,70
8587,1001,4.5,#000000,80
8588,1001,5.0,#5E6167,160
8589,1001,5.5,#5E6167,140
8590,1001,6.0,#FF0000,80
8591,1001,6.5,#FFD700,190
8592,1001,7.0,#5E6167,200
8593,1001,7.5,#FF0000,150
8594,1001,8.0,#FF0000,10
8595,1001,8.5,#FFFFFF,200
8596,1002,4.5,#000000,100
8597,1002,5.0,#000000,20
8598,1002,5.5,#000000,130
8599,1002,6.0,#312951,120
8600,1002,6.5,#FFD700,120
8601,1002,7.0,#312951,50
8602,1002,7.5,#FFD700,170
8603,1002,8.0,#000000,200
8604,1002,8.5,#FF0000,200
8605,1003,4.5,#FFD700,60
8606,1003,5.0,#312951,170
8607,1003,5.5,#FFD700,20
8608,1003,6.0,#312951,200
8609,1003,6.5,#FF0000,50
8610,1003,7.0,#FFFFFF,50
8611,1003,7.5,#5E6167,130
8612,1003,8.0,#FF0000,20
8613,1003,8.5,#312951,10
8614,1004,4.5,#FFFFFF,180
8615,1004,5.0,#FFD700,90
8616,1004,5.5,#5E6167,160
8617,1004,6.0,#312951,60
8618,1004,6.5,#FFD700,130
8619,1004,7.0,#312951,20
8620,1004,7.5,#FFFFFF,40
8621,1004,8.0,#000000,140
8622,1004,8.5,#FF0000,20
8623,1005,4.5,#312951,140
8624,1005,5.0,#312951,130
8625,1005,5.5,#FF0000,130
8626,1005,6.0,#312951,90
8627,1005,6.5,#FFD700,130
8628,1005,7.0,#FFFFFF,200
8629,1005,7.5,#FF0000,10
8630,1005,8.0,#FFD700,120
8631,1005,8.5,#FF0000,130
8632,1006,4.5,#FFD700,30
8633,1006,5.0,#5E6167,130
8634,1006,5.5,#FFD700,130
8635,1006,6.0,#FF0000,80
8636,1006,6.5,#312951,50
8637,1006,7.0,#FFFFFF,180
8638,1006,7.5,#FFD700,160
8639,1006,8.0,#FFFFFF,10
8640,1006,8.5,#FF0000,100
8641,1007,4.5,#312951,20
8642,1007,5.0,#5E6167,180
8643,1007,5.5,#000000,130
8644,1007,6.0,#FF0000,180
8645,1007,6.5,#FFFFFF,10
8646,1007,7.0,#000000,30
8647,1007,7.5,#000000,110
8648,1007,8.0,#5E6167,10
8649,1007,8.5,#5E6167,170
8650,1008,4.5,#5E6167,150
8651,1008,5.0,#FFD700,160
8652,1008,5.5,#5E6167,140
8653,1008,6.0,#FFD700,190
8654,1008,6.5,#FF0000,30
8655,1008,7.0,#312951,60
8656,1008,7.5,#FF0000,60
8657,1008,8.0,#312951,110
8658,1008,8.5,#FFD700,80
8659,1009,4.5,#FFD700,70
8660,1009,5.0,#FFFFFF,180
8661,1009,5.5,#FFFFFF,200
8662,1009,6.0,#FFD700,30
8663,1009,6.5,#FFD700,60
8664,1009,7.0,#5E6167,90
8665,1009,7.5,#FFD700,190
8666,1009,8.0,#5E6167,70
8667,1009,8.5,#FF0000,200
8668,1010,4.5,#FF0000,60
8669,1010,5.0,#FF0000,170
8670,1010,5.5,#FFFFFF,40
8671,1010,6.0,#FF0000,160
8672,1010,6.5,#000000,40
8673,1010,7.0,#FFFFFF,140
8674,1010,7.5,#FFFFFF,20
8675,1010,8.0,#000000,10
8676,1010,8.5,#000000,140
8677,1011,4.5,#5E6167,80
8678,1011,5.0,#FFD700,140
8679,1011,5.5,#312951,60
8680,1011,6.0,#FFFFFF,50
8681,1011,6.5,#FFFFFF,120
8682,1011,7.0,#FFD700,40
8683,1011,7.5,#FFFFFF,50
8684,1011,8.0,#312951,70
8685,1011,8.5,#312951,80
8686,1012,4.5,#FFD700,110
8687,1012,5.0,#FFD700,130
8688,1012,5.5,#5E6167,70
8689,1012,6.0,#312951,170
8690,1012,6.5,#312951,40
8691,1012,7.0,#FFD700,190
8692,1012,7.5,#FFFFFF,130
8693,1012,8.0,#5E6167,90
8694,1012,8.5,#FF0000,170
8695,1013,4.5,#312951,100
8696,1013,5.0,#FFD700,190
8697,1013,5.5,#312951,70
8698,1013,6.0,#FFFFFF,150
8699,1013,6.5,#FFFFFF,40
8700,1013,7.0,#FFFFFF,150
8701,1013,7.5,#FF0000,30
8702,1013,8.0,#312951,20
8703,1013,8.5,#5E6167,140
8704,1014,4.5,#FFFFFF,30
8705,1014,5.0,#FF0000,180
8706,1014,5.5,#FFD700,120
8707,1014,6.0,#000000,170
8708,1014,6.5,#000000,150
8709,1014,7.0,#FF0000,180
8710,1014,7.5,#FFFFFF,160
8711,1014,8.0,#5E6167,40
8712,1014,8.5,#312951,190
8713,1015,4.5,#312951,190
8714,1015,5.0,#FFFFFF,60
8715,1015,5.5,#312951,70
8716,1015,6.0,#312951,40
8717,1015,6.5,#FFD700,170
8718,1015,7.0,#5E6167,90
8719,1015,7.5,#5E6167,100
8720,1015,8.0,#5E6167,30
8721,1015,8.5,#FF0000,160
8722,1016,4.5,#000000,70
8723,1016,5.0,#FFFFFF,70
8724,1016,5.5,#000000,100
8725,1016,6.0,#FF0000,10
8726,1016,6.5,#312951,120
8727,1016,7.0,#FF0000,140
8728,1016,7.5,#5E6167,160
8729,1016,8.0,#000000,50
8730,1016,8.5,#5E6167,120
8731,1017,4.5,#5E6167,20
8732,1017,5.0,#312951,60
8733,1017,5.5,#312951,130
8734,1017,6.0,#5E6167,30
8735,1017,6.5,#FF0000,130
8736,1017,7.0,#FF0000,20
8737,1017,7.5,#FFD700,170
8738,1017,8.0,#FF0000,200
8739,1017,8.5,#FF0000,180
8740,1018,4.5,#312951,120
8741,1018,5.0,#5E6167,30
8742,1018,5.5,#5E6167,190
8743,1018,6.0,#312951,190
8744,1018,6.5,#000000,100
8745,1018,7.0,#312951,60
8746,1018,7.5,#FF0000,180
8747,1018,8.0,#FF0000,110
8748,1018,8.5,#312951,200
8749,1019,4.5,#FF0000,60
8750,1019,5.0,#312951,200
8751,1019,5.5,#FFFFFF,110
8752,1019,6.0,#FFD700,10
8753,1019,6.5,#FFFFFF,60
8754,1019,7.0,#FF0000,200
8755,1019,7.5,#5E6167,120
8756,1019,8.0,#5E6167,10
8757,1019,8.5,#FFD700,40
8758,1020,4.5,#312951,200
8759,1020,5.0,#000000,150
8760,1020,5.5,#000000,100
8761,1020,6.0,#5E6167,20
8762,1020,6.5,#5E6167,130
8763,1020,7.0,#5E6167,10
8764,1020,7.5,#312951,160
8765,1020,8.0,#5E6167,90
8766,1020,8.5,#FF0000,190
8767,1021,4.5,#000000,100
8768,1021,5.0,#000000,130
8769,1021,5.5,#FF0000,110
8770,1021,6.0,#FF0000,110
8771,1021,6.5,#312951,30
8772,1021,7.0,#FFFFFF,50
8773,1021,7.5,#FFFFFF,140
8774,1021,8.0,#5E6167,10
8775,1021,8.5,#FFFFFF,110
8776,1023,4.5,#5E6167,150
8777,1023,5.0,#000000,70
8778,1023,5.5,#000000,180
8779,1023,6.0,#FFFFFF,30
8780,1023,6.5,#5E6167,100
8781,1023,7.0,#FFD700,110
8782,1023,7.5,#000000,150
8783,1023,8.0,#5E6167,140
8784,1023,8.5,#5E6167,190
8785,1024,4.5,#000000,80
8786,1024,5.0,#FFFFFF,200
8787,1024,5.5,#FFD700,130
8788,1024,6.0,#FF0000,10
8789,1024,6.5,#FFFFFF,160
8790,1024,7.0,#FFFFFF,50
8791,1024,7.5,#000000,20
8792,1024,8.0,#FF0000,190
8793,1024,8.5,#FFFFFF,180
8794,1025,4.5,#FF0000,150
8795,1025,5.0,#5E6167,150
8796,1025,5.5,#5E6167,60
8797,1025,6.0,#FF0000,200
8798,1025,6.5,#FFFFFF,170
8799,1025,7.0,#312951,110
8800,1025,7.5,#312951,90
8801,1025,8.0,#FFFFFF,50
8802,1025,8.5,#000000,120
8803,1026,4.5,#FFFFFF,150
8804,1026,5.0,#000000,60
8805,1026,5.5,#FFD700,40
8806,1026,6.0,#FFFFFF,110
8807,1026,6.5,#FFD700,40
8808,1026,7.0,#FFFFFF,20
8809,1026,7.5,#FFFFFF,30
8810,1026,8.0,#312951,140
8811,1026,8.5,#FF0000,130
8812,1027,4.5,#FFFFFF,170
8813,1027,5.0,#FFFFFF,50
8814,1027,5.5,#FFFFFF,100
8815,1027,6.0,#5E6167,30
8816,1027,6.5,#FFD700,90
8817,1027,7.0,#FFD700,170
8818,1027,7.5,#5E6167,10
8819,1027,8.0,#FF0000,170
8820,1027,8.5,#FF0000,60
8821,1028,4.5,#FFFFFF,180
8822,1028,5.0,#FF0000,30
8823,1028,5.5,#FFD700,100
8824,1028,6.0,#FF0000,50
8825,1028,6.5,#000000,100
8826,1028,7.0,#000000,120
8827,1028,7.5,#FFFFFF,180
8828,1028,8.0,#5E6167,180
8829,1028,8.5,#5E6167,160
8830,1029,4.5,#000000,160
8831,1029,5.0,#FF0000,150
8832,1029,5.5,#000000,60
8833,1029,6.0,#312951,80
8834,1029,6.5,#FFFFFF,90
8835,1029,7.0,#FF0000,70
8836,1029,7.5,#FF0000,180
8837,1029,8.0,#FFD700,100
8838,1029,8.5,#5E6167,120
8839,1030,4.5,#FF0000,70
8840,1030,5.0,#000000,100
8841,1030,5.5,#FFD700,10
8842,1030,6.0,#5E6167,30
8843,1030,6.5,#FF0000,30
8844,1030,7.0,#FFD700,90
8845,1030,7.5,#FFFFFF,80
8846,1030,8.0,#FF0000,100
8847,1030,8.5,#000000,140
8848,1031,4.5,#FFFFFF,100
8849,1031,5.0,#000000,80
8850,1031,5.5,#000000,150
8851,1031,6.0,#5E6167,60
8852,1031,6.5,#FFD700,160
8853,1031,7.0,#312951,60
8854,1031,7.5,#FFFFFF,30
8855,1031,8.0,#5E6167,50
8856,1031,8.5,#FFD700,170
8857,1032,4.5,#FFD700,170
8858,1032,5.0,#FF0000,150
8859,1032,5.5,#FF0000,40
8860,1032,6.0,#000000,60
8861,1032,6.5,#312951,170
8862,1032,7.0,#000000,80
8863,1032,7.5,#5E6167,160
8864,1032,8.0,#000000,150
8865,1032,8.5,#FFD700,130
8866,1033,4.5,#FFD700,50
8867,1033,5.0,#312951,60
8868,1033,5.5,#FFD700,120
8869,1033,6.0,#000000,160
8870,1033,6.5,#312951,160
8871,1033,7.0,#FFD700,60
8872,1033,7.5,#FFFFFF,190
8873,1033,8.0,#312951,180
8874,1033,8.5,#FF0000,10
8875,1034,4.5,#000000,60
8876,1034,5.0,#000000,40
8877,1034,5.5,#FFD700,120
8878,1034,6.0,#FFD700,130
8879,1034,6.5,#312951,90
8880,1034,7.0,#000000,50
8881,1034,7.5,#000000,190
8882,1034,8.0,#312951,170
8883,1034,8.5,#000000,140
8884,1035,4.5,#FF0000,10
8885,1035,5.0,#312951,160
8886,1035,5.5,#000000,40
8887,1035,6.0,#5E6167,60
8888,1035,6.5,#312951,190
8889,1035,7.0,#000000,160
8890,1035,7.5,#312951,20
8891,1035,8.0,#FFD700,170
8892,1035,8.5,#000000,190
8893,1036,4.5,#FFFFFF,40
8894,1036,5.0,#FF0000,20
8895,1036,5.5,#FFD700,30
8896,1036,6.0,#312951,140
8897,1036,6.5,#5E6167,120
8898,1036,7.0,#5E6167,160
8899,1036,7.5,#312951,190
8900,1036,8.0,#FFFFFF,160
8901,1036,8.5,#000000,20
8902,1037,4.5,#000000,40
8903,1037,5.0,#000000,150
8904,1037,5.5,#FFFFFF,170
8905,1037,6.0,#FFD700,130
8906,1037,6.5,#FFD700,70
8907,1037,7.0,#FF0000,10
8908,1037,7.5,#000000,110
8909,1037,8.0,#000000,170
8910,1037,8.5,#FFFFFF,190
8911,1038,4.5,#FFD700,120
8912,1038,5.0,#FF0000,200
8913,1038,5.5,#FFFFFF,90
8914,1038,6.0,#FFD700,10
8915,1038,6.5,#FF0000,150
8916,1038,7.0,#FF0000,100
8917,1038,7.5,#000000,180
8918,1038,8.0,#FF0000,150
8919,1038,8.5,#000000,130
8920,1039,4.5,#FFFFFF,150
8921,1039,5.0,#5E6167,140
8922,1039,5.5,#312951,80
8923,1039,6.0,#000000,200
8924,1039,6.5,#FFD700,110
8925,1039,7.0,#FFD700,170
8926,1039,7.5,#FFFFFF,110
8927,1039,8.0,#FFD700,30
8928,1039,8.5,#FF0000,110
8929,1040,4.5,#FFD700,160
8930,1040,5.0,#FF0000,130
8931,1040,5.5,#FFD700,190
8932,1040,6.0,#5E6167,30
8933,1040,6.5,#FF0000,30
8934,1040,7.0,#312951,140
8935,1040,7.5,#5E6167,80
8936,1040,8.0,#5E6167,150
8937,1040,8.5,#FFFFFF,140
8938,1041,4.5,#FFFFFF,190
8939,1041,5.0,#FF0000,140
8940,1041,5.5,#FF0000,70
8941,1041,6.0,#000000,200
8942,1041,6.5,#5E6167,170
8943,1041,7.0,#000000,50
8944,1041,7.5,#FFD700,10
8945,1041,8.0,#5E6167,30
8946,1041,8.5,#FF0000,190
8947,1042,4.5,#FF0000,20
8948,1042,5.0,#5E6167,120
8949,1042,5.5,#FF0000,200
8950,1042,6.0,#5E6167,20
8951,1042,6.5,#312951,110
8952,1042,7.0,#FF0000,130
8953,1042,7.5,#5E6167,200
8954,1042,8.0,#FFFFFF,50
8955,1042,8.5,#5E6167,190
8956,1043,4.5,#000000,120
8957,1043,5.0,#FFD700,110
8958,1043,5.5,#312951,160
8959,1043,6.0,#FFD700,190
8960,1043,6.5,#FFD700,190
8961,1043,7.0,#000000,10
8962,1043,7.5,#FFD700,100
8963,1043,8.0,#5E6167,80
8964,1043,8.5,#FFD700,30
8965,1044,4.5,#5E6167,100
8966,1044,5.0,#5E6167,70
8967,1044,5.5,#000000,90
8968,1044,6.0,#312951,50
8969,1044,6.5,#000000,80
8970,1044,7.0,#312951,170
8971,1044,7.5,#FFFFFF,150
8972,1044,8.0,#312951,10
8973,1044,8.5,#000000,30
8974,1045,4.5,#FF0000,120
8975,1045,5.0,#FF0000,140
8976,1045,5.5,#FFFFFF,150
8977,1045,6.0,#5E6167,120
8978,1045,6.5,#FFD700,160
8979,1045,7.0,#312951,130
8980,1045,7.5,#5E6167,80
8981,1045,8.0,#FFFFFF,170
8982,1045,8.5,#312951,120
8983,1046,4.5,#FF0000,80
8984,1046,5.0,#FFFFFF,40
8985,1046,5.5,#FFD700,140
8986,1046,6.0,#FF0000,20
8987,1046,6.5,#000000,10
8988,1046,7.0,#000000,150
8989,1046,7.5,#000000,60
8990,1046,8.0,#5E6167,190
8991,1046,8.5,#FF0000,70
8992,1047,4.5,#000000,190
8993,1047,5.0,#FFFFFF,150
8994,1047,5.5,#5E6167,40
8995,1047,6.0,#5E6167,170
8996,1047,6.5,#FF0000,170
8997,1047,7.0,#5E6167,90
8998,1047,7.5,#FFFFFF,30
8999,1047,8.0,#FF0000,50
9000,1047,8.5,#FFFFFF,80
9001,1048,4.5,#312951,180
9002,1048,5.0,#FFFFFF,90
9003,1048,5.5,#5E6167,140
9004,1048,6.0,#000000,190
9005,1048,6.5,#312951,20
9006,1048,7.0,#FFD700,190
9007,1048,7.5,#000000,150
9008,1048,8.0,#312951,160
9009,1048,8.5,#FFD700,30
9010,1049,4.5,#5E6167,170
9011,1049,5.0,#5E6167,180
9012,1049,5.5,#000000,150
9013,1049,6.0,#5E6167,10
9014,1049,6.5,#5E6167,70
9015,1049,7.0,#000000,190
9016,1049,7.5,#FF0000,100
9017,1049,8.0,#FFFFFF,150
9018,1049,8.5,#312951,60
9019,1050,4.5,#312951,160
9020,1050,5.0,#000000,60
9021,1050,5.5,#FF0000,50
9022,1050,6.0,#5E6167,170
9023,1050,6.5,#FFD700,150
9024,1050,7.0,#FFFFFF,140
9025,1050,7.5,#FF0000,140
9026,1050,8.0,#FFD700,30
9027,1050,8.5,#312951,20
9028,1051,4.5,#000000,90
9029,1051,5.0,#5E6167,80
9030,1051,5.5,#5E6167,100
9031,1051,6.0,#FFD700,10
9032,1051,6.5,#FFD700,110
9033,1051,7.0,#5E6167,70
9034,1051,7.5,#000000,170
9035,1051,8.0,#312951,40
9036,1051,8.5,#FFFFFF,200
9037,1052,4.5,#000000,190
9038,1052,5.0,#FF0000,100
9039,1052,5.5,#000000,10
9040,1052,6.0,#000000,20
9041,1052,6.5,#000000,80
9042,1052,7.0,#000000,120
9043,1052,7.5,#FFD700,170
9044,1052,8.0,#5E6167,200
9045,1052,8.5,#FFFFFF,130
9046,1053,4.5,#FFD700,140
9047,1053,5.0,#FFFFFF,20
9048,1053,5.5,#FFFFFF,140
9049,1053,6.0,#FFFFFF,130
9050,1053,6.5,#5E6167,90
9051,1053,7.0,#312951,200
9052,1053,7.5,#FFFFFF,190
9053,1053,8.0,#FFD700,10
9054,1053,8.5,#000000,60
9055,1054,4.5,#FFD700,150
9056,1054,5.0,#5E6167,10
9057,1054,5.5,#000000,30
9058,1054,6.0,#312951,70
9059,1054,6.5,#FFD700,10
9060,1054,7.0,#000000,60
9061,1054,7.5,#FFFFFF,120
9062,1054,8.0,#FF0000,200
9063,1054,8.5,#312951,110
9064,1055,4.5,#FFD700,40
9065,1055,5.0,#FF0000,80
9066,1055,5.5,#FFD700,60
9067,1055,6.0,#FFFFFF,160
9068,1055,6.5,#FF0000,190
9069,1055,7.0,#000000,180
9070,1055,7.5,#000000,40
9071,1055,8.0,#FFD700,110
9072,1055,8.5,#000000,200
9073,1056,4.5,#FF0000,180
9074,1056,5.0,#FF0000,40
9075,1056,5.5,#FF0000,60
9076,1056,6.0,#FFFFFF,100
9077,1056,6.5,#5E6167,180
9078,1056,7.0,#FFD700,160
9079,1056,7.5,#FF0000,40
9080,1056,8.0,#5E6167,190
9081,1056,8.5,#000000,100
9082,1057,4.5,#FF0000,20
9083,1057,5.0,#FF0000,100
9084,1057,5.5,#FF0000,190
9085,1057,6.0,#000000,130
9086,1057,6.5,#FFD700,50
9087,1057,7.0,#312951,70
9088,1057,7.5,#312951,190
9089,1057,8.0,#5E6167,70
9090,1057,8.5,#FFFFFF,100
9091,1058,4.5,#FFFFFF,30
9092,1058,5.0,#5E6167,10
9093,1058,5.5,#5E6167,100
9094,1058,6.0,#FF0000,170
9095,1058,6.5,#FF0000,160
9096,1058,7.0,#5E6167,140
9097,1058,7.5,#5E6167,190
9098,1058,8.0,#FFFFFF,140
9099,1058,8.5,#000000,120
9100,1060,4.5,#FF0000,30
9101,1060,5.0,#FF0000,200
9102,1060,5.5,#312951,110
9103,1060,6.0,#FF0000,50
9104,1060,6.5,#000000,70
9105,1060,7.0,#000000,140
9106,1060,7.5,#312951,40
9107,1060,8.0,#FFD700,30
9108,1060,8.5,#FFFFFF,140
9109,1061,4.5,#312951,90
9110,1061,5.0,#5E6167,40
9111,1061,5.5,#312951,130
9112,1061,6.0,#312951,200
9113,1061,6.5,#5E6167,150
9114,1061,7.0,#FFFFFF,170
9115,1061,7.5,#312951,120
9116,1061,8.0,#5E6167,170
9117,1061,8.5,#FFFFFF,200
9118,1062,4.5,#FFD700,10
9119,1062,5.0,#FFD700,70
9120,1062,5.5,#312951,60
9121,1062,6.0,#5E6167,30
9122,1062,6.5,#312951,180
9123,1062,7.0,#FFD700,110
9124,1062,7.5,#5E6167,70
9125,1062,8.0,#000000,50
9126,1062,8.5,#FFD700,60
9127,1063,4.5,#000000,40
9128,1063,5.0,#5E6167,50
9129,1063,5.5,#312951,180
9130,1063,6.0,#5E6167,170
9131,1063,6.5,#312951,10
9132,1063,7.0,#5E6167,200
9133,1063,7.5,#312951,30
9134,1063,8.0,#000000,100
9135,1063,8.5,#FFFFFF,170
9136,1064,4.5,#FFD700,20
9137,1064,5.0,#312951,10
9138,1064,5.5,#312951,50
9139,1064,6.0,#FFFFFF,50
9140,1064,6.5,#FFD700,130
9141,1064,7.0,#FFD700,60
9142,1064,7.5,#312951,160
9143,1064,8.0,#5E6167,40
9144,1064,8.5,#FFD700,190
9145,1065,4.5,#FF0000,60
9146,1065,5.0,#312951,190
9147,1065,5.5,#312951,110
9148,1065,6.0,#312951,180
9149,1065,6.5,#FFD700,150
9150,1065,7.0,#312951,180
9151,1065,7.5,#5E6167,80
9152,1065,8.0,#FFD700,180
9153,1065,8.5,#FFFFFF,110
9154,1067,4.5,#FFD700,190
9155,1067,5.0,#000000,80
9156,1067,5.5,#312951,80
9157,1067,6.0,#FFFFFF,20
9158,1067,6.5,#000000,160
9159,1067,7.0,#FF0000,190
9160,1067,7.5,#5E6167,180
9161,1067,8.0,#312951,130
9162,1067,8.5,#FFD700,60
9163,1068,4.5,#FF0000,50
9164,1068,5.0,#FFD700,130
9165,1068,5.5,#000000,80
9166,1068,6.0,#FFD700,180
9167,1068,6.5,#FFD700,150
9168,1068,7.0,#FF0000,190
9169,1068,7.5,#5E6167,90
9170,1068,8.0,#FFFFFF,200
9171,1068,8.5,#312951,130
9172,1069,4.5,#312951,50
9173,1069,5.0,#5E6167,20
9174,1069,5.5,#FFD700,90
9175,1069,6.0,#000000,120
9176,1069,6.5,#FF0000,100
9177,1069,7.0,#5E6167,160
9178,1069,7.5,#FFFFFF,40
9179,1069,8.0,#FFD700,30
9180,1069,8.5,#000000,30
9181,1071,4.5,#312951,140
9182,1071,5.0,#000000,70
9183,1071,5.5,#000000,150
9184,1071,6.0,#FF0000,180
9185,1071,6.5,#000000,70
9186,1071,7.0,#FF0000,100
9187,1071,7.5,#FFD700,140
9188,1071,8.0,#5E6167,180
9189,1071,8.5,#FFFFFF,40
9190,1072,4.5,#FFD700,80
9191,1072,5.0,#FFFFFF,110
9192,1072,5.5,#FFD700,70
9193,1072,6.0,#FFD700,200
9194,1072,6.5,#000000,20
9195,1072,7.0,#FF0000,120
9196,1072,7.5,#5E6167,200
9197,1072,8.0,#312951,50
9198,1072,8.5,#FFD700,60
9199,1073,4.5,#312951,140
9200,1073,5.0,#FF0000,40
9201,1073,5.5,#000000,120
9202,1073,6.0,#FF0000,90
9203,1073,6.5,#FF0000,190
9204,1073,7.0,#FFFFFF,190
9205,1073,7.5,#312951,60
9206,1073,8.0,#FFD700,140
9207,1073,8.5,#312951,140
9208,1074,4.5,#FF0000,50
9209,1074,5.0,#FF0000,60
9210,1074,5.5,#FFD700,130
9211,1074,6.0,#000000,110
9212,1074,6.5,#FFFFFF,70
9213,1074,7.0,#5E6167,130
9214,1074,7.5,#FF0000,50
9215,1074,8.0,#5E6167,40
9216,1074,8.5,#000000,130
9217,1075,4.5,#FFD700,40
9218,1075,5.0,#5E6167,20
9219,1075,5.5,#312951,80
9220,1075,6.0,#FFFFFF,120
9221,1075,6.5,#FFFFFF,10
9222,1075,7.0,#FF0000,160
9223,1075,7.5,#FFD700,10
9224,1075,8.0,#FFD700,200
9225,1075,8.5,#FF0000,200
9226,1076,4.5,#FFFFFF,80
9227,1076,5.0,#000000,50
9228,1076,5.5,#5E6167,50
9229,1076,6.0,#312951,140
9230,1076,6.5,#FFFFFF,110
9231,1076,7.0,#FFD700,60
9232,1076,7.5,#FF0000,120
9233,1076,8.0,#FFD700,70
9234,1076,8.5,#312951,90
9235,1077,4.5,#000000,120
9236,1077,5.0,#000000,200
9237,1077,5.5,#FFD700,160
9238,1077,6.0,#FFD700,140
9239,1077,6.5,#FFD700,130
9240,1077,7.0,#5E6167,80
9241,1077,7.5,#FFD700,80
9242,1077,8.0,#FFD700,200
9243,1077,8.5,#312951,180
9244,1078,4.5,#312951,10
9245,1078,5.0,#312951,170
9246,1078,5.5,#FFFFFF,120
9247,1078,6.0,#FF0000,160
9248,1078,6.5,#312951,80
9249,1078,7.0,#FFFFFF,120
9250,1078,7.5,#000000,60
9251,1078,8.0,#FFD700,190
9252,1078,8.5,#FFD700,50
9253,1079,4.5,#FFD700,100
9254,1079,5.0,#000000,70
9255,1079,5.5,#312951,140
9256,1079,6.0,#000000,130
9257,1079,6.5,#312951,170
9258,1079,7.0,#312951,10
9259,1079,7.5,#312951,70
9260,1079,8.0,#FFD700,30
9261,1079,8.5,#FFD700,190
9262,1080,4.5,#FFFFFF,120
9263,1080,5.0,#000000,190
