url;title;asin;price;brand;product_details;breadcrumbs;images_list;Outer Material;Inner Material;Sole;Closure;Heel Height;Heel Type;Shoe Width
https://www.amazon.co.uk/dp/B074KR5HF8;Minnetonka Girl's Evie Ankle Strap Sandals;B074KR5HF8;85.47;Minnetonka;"Package Dimensions: \n25.91 x 15.49 x 10.16 cm; 140.61 Grams\n\n\nDate First Available: \n4 Feb. 2018\n\n\nManufacturer: \nMinnetonka\n\n\nASIN: \nB074KR5HF8\n\n\nItem model number: \n78011/MBD\n\n\nDepartment: \nGirl's";['Shoes', Girls' Shoes, 'Sandals'];https://m.media-amazon.com/images/I/51UGdbWsEKL.jpg, https://m.media-amazon.com/images/I/51qva8uq5AL.jpg, https://m.media-amazon.com/images/I/419jWHmcQVL.jpg;Fabric;Textile;Rubber;Hook & Loop;0.5 inches;Flat;Medium
https://www.amazon.co.uk/dp/B076X9TVGZ;Geox Girl's J Karly I Open Toe Sandals;B076X9TVGZ;35.0;Visit the Geox Store;"Package Dimensions: \n23 x 14.2 x 9.2 cm; 260 Grams\n\n\nDate First Available: \n8 Jan. 2018\n\n\nManufacturer: \nGeox\n\n\nASIN: \nB076X9TVGZ\n\n\nItem model number: \nJ8235I000NF\n\n\nDepartment: \nGirl's";['Shoes', Girls' Shoes, 'Sandals'];https://m.media-amazon.com/images/I/41WtX+fPpTL.jpg, https://m.media-amazon.com/images/I/51I2+SmKg8L.jpg, https://m.media-amazon.com/images/I/51-4HtlhN+L.jpg, https://m.media-amazon.com/images/I/41d2vJ7PBGL.jpg, https://m.media-amazon.com/images/I/41q+OHtEiiL.jpg, https://m.media-amazon.com/images/I/31gYJ8mRtUL.jpg, https://m.media-amazon.com/images/I/41Uyl09i9rL.jpg;Synthetic;Manmade;Ethylene Vinyl Acetate;Hook & Loop;1.5 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B07K4RV7SB;adidas Women's Falcon W Fitness Shoes;B07K4RV7SB;59.15;Visit the adidas Store;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n1 x 1 x 1 cm; 560 Grams\n\n\nDate First Available: \n29 Aug. 2008\n\n\nManufacturer: \nAdidas\n\n\nASIN: \nB07DP7JGV7\n\n\nItem model number: \nB28129\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41C0bd50f8L.jpg, https://m.media-amazon.com/images/I/41rLJyBtgmL.jpg, https://m.media-amazon.com/images/I/41DLduZkYmL.jpg, https://m.media-amazon.com/images/I/41nw9xgn65L.jpg, https://m.media-amazon.com/images/I/41vjEBjAV-L.jpg, https://m.media-amazon.com/images/I/51JhGer-D3L.jpg, https://m.media-amazon.com/images/I/4162CpMF9EL.jpg;Rubber;Textile;Rubber;Lace-Up;10 millimetres;No Heel;Medium
https://www.amazon.co.uk/dp/B0843CHYYM;Camper Men's Pelotas Sneaker;B0843CHYYM;46.41;Visit the Camper Store;"Package Dimensions: \n32.79 x 19.99 x 12.19 cm; 479 Grams\n\n\nDate First Available: \n19 Mar. 2020\n\n\nManufacturer: \nCamper\n\n\nASIN: \nB0847FBP9B\n\n\nItem model number: \nK100545-009\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/31OWeYTtoPL.jpg, https://m.media-amazon.com/images/I/41Yr56UtZIL.jpg, https://m.media-amazon.com/images/I/41zNUDzLCcL.jpg, https://m.media-amazon.com/images/I/31ANF4QyK-L.jpg, https://m.media-amazon.com/images/I/31xHjK0YU5L.jpg, https://m.media-amazon.com/images/I/31eakvCneKL.jpg, https://m.media-amazon.com/images/I/316bQ2koN1L.jpg;Canvas, smooth_leather;Synthetic, canvas;Synthetic;Lace-Up;4 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B01M0D7LBK;Skechers Women 12615 Low-Top Trainers;B01M0D7LBK;29.21;Visit the Skechers Store;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n33.02 x 17.78 x 10.16 cm; 172.37 Grams\n\n\nDate First Available: \n19 April 2017\n\n\nManufacturer: \nSkechers\n\n\nASIN: \nB01M10NQCS\n\n\nItem model number: \n12615\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41NM3PrFeQL.jpg, https://m.media-amazon.com/images/I/416GWUHzsgL.jpg, https://m.media-amazon.com/images/I/419WMYBExlL.jpg, https://m.media-amazon.com/images/I/311+0U3-DxL.jpg, https://m.media-amazon.com/images/I/31YTbr0rODL.jpg, https://m.media-amazon.com/images/I/31vR5Kh3bzL.jpg, https://m.media-amazon.com/images/I/31uY-kl6ACL.jpg;Fabric;Textile;Ethylene Vinyl Acetate;Lace-Up;0.75 inches;Flat;Medium
https://www.amazon.co.uk/dp/B07PVH8H74;ARA Women's ROM 1214435 Hi-Top Trainers;B07PVH8H74;36.94;Visit the ara Store;"Is Discontinued By Manufacturer: \nNo\n\n\nPackage Dimensions: \n31.8 x 24.6 x 11 cm; 800 Grams\n\n\nDate First Available: \n22 Mar. 2019\n\n\nManufacturer: \nara\n\n\nASIN: \nB07PVH8CTS\n\n\nItem model number: \n1214435\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41pmMi-UJPL.jpg;Leather;Textile;Ethylene Vinyl Acetate;Lace-Up;1.2 centimetres;Flat;Normal
https://www.amazon.co.uk/dp/B08WWKLXGF;ARA Women's ROM Sneaker;B08WWKLXGF;120.0;Visit the ara Store;Date First Available: \n6 May 2021\n\n\nManufacturer: \nara Shoes\n\n\nASIN: \nB094BV5P32\n\n\nItem model number: \n1224455\n\n\nDepartment: \nWomen's;['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41XXpuHrWvL.jpg, https://m.media-amazon.com/images/I/41W71J0mvqL.jpg, https://m.media-amazon.com/images/I/41mDQMyKz7L.jpg, https://m.media-amazon.com/images/I/31uDw3P2jUL.jpg, https://m.media-amazon.com/images/I/31mPa8RpiTL.jpg, https://m.media-amazon.com/images/I/31zEWt4EY6L.jpg, https://m.media-amazon.com/images/I/41q5ir0tb7L.jpg;Smooth Leather;Textile;Thermoplastic Elastomers;Lace-Up;3 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B084XT6YJH;New Balance Men's Mmoryb2 Sneaker;B084XT6YJH;212.18;Visit the New Balance Store;"Package Dimensions: \n33.53 x 21.08 x 13.72 cm; 726 Grams\n\n\nDate First Available: \n18 Feb. 2020\n\n\nManufacturer: \nNew Balance\n\n\nASIN: \nB084XT2X38\n\n\nItem model number: \nMMORYB2\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41PQmzVTWFL.jpg;Synthetic;Synthetic;Polyurethane;Lace-Up;1 centimetres;No Heel;Medium
https://www.amazon.co.uk/dp/B07Z6WSCZV;find. Men’s Loafers;B07Z6WSCZV;16.13;Visit the find. Store;"Package Dimensions: \n35.4 x 21.6 x 12.8 cm; 1.02 Kilograms\n\n\nDate First Available: \n7 May 2019\n\n\nManufacturer: \nFIND\n\n\nASIN: \nB07J2DZXXZ\n\n\nItem model number: \nELLIOT\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Loafers & Moccasins'];https://m.media-amazon.com/images/I/31EjzDjfEsL.jpg, https://m.media-amazon.com/images/I/31xc5xxTkZL.jpg, https://m.media-amazon.com/images/I/41SMv4jZoQL.jpg, https://m.media-amazon.com/images/I/519o+ECcm5L.jpg, https://m.media-amazon.com/images/I/41x+PzvwPML.jpg;Leather;Unlined;Resin;Pull On;1 centimetres;Flat;Normal
https://www.amazon.co.uk/dp/B07148H9V8;PUMA Women's Gym Shoes;B07148H9V8;28.59;Visit the PUMA Store;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n24.99 x 15.01 x 15.01 cm; 598.74 Grams\n\n\nDate First Available: \n11 July 2017\n\n\nManufacturer: \nPuma\n\n\nASIN: \nB071Z525WG\n\n\nItem model number: \n364083\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41CxrTmU6mL.jpg, https://m.media-amazon.com/images/I/412y7GOqn1L.jpg, https://m.media-amazon.com/images/I/41+TyHhr-4L.jpg, https://m.media-amazon.com/images/I/41cLr11+1VL.jpg, https://m.media-amazon.com/images/I/4194DiGsbJL.jpg, https://m.media-amazon.com/images/I/41gE-ccSBJL.jpg, https://m.media-amazon.com/images/I/31ZnCeLBRyL.jpg;Leather;Manmade;Rubber;Lace-Up;1 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B087YSV5KZ;ECCO Men's Soft 7 Sneaker;B087YSV5KZ;64.39;Visit the ECCO Store;"Is Discontinued By Manufacturer: \nNo\n\n\nPackage Dimensions: \n35.99 x 19.61 x 12.9 cm; 374.21 Grams\n\n\nDate First Available: \n1 May 2020\n\n\nManufacturer: \nECCO\n\n\nASIN: \nB087YSTH26\n\n\nItem model number: \n47027402001\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/31UMDljjexL.jpg, https://m.media-amazon.com/images/I/41uvgVr4ANL.jpg, https://m.media-amazon.com/images/I/31yK7CUIJLL.jpg, https://m.media-amazon.com/images/I/31B3R5mMHzL.jpg, https://m.media-amazon.com/images/I/310JHcK6RaL.jpg, https://m.media-amazon.com/images/I/31a1xH9mqfL.jpg, https://m.media-amazon.com/images/I/319HclWfl2L.jpg;Leather;Synthetic;Synthetic;Lace-Up;1 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B091JVJCT7;Gaatpot Unisex Kids Boys Girls Trainers Running Shoes Sneakers Sports Shoes Outdoor Indoor Walking Shoes;B091JVJCT7;17.87;Gaatpot;"Package Dimensions: \n31.5 x 19.7 x 9.7 cm; 300 Grams\n\n\nDate First Available: \n1 May 2021\n\n\nASIN: \nB091JVNV1W\n\n\nManufacturer reference: \nERTONGXZ2346PI34\n\n\nDepartment: \nUnisex Kids";['Shoes', Boys' Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/51Fb4jOGcES.jpg, https://m.media-amazon.com/images/I/413Nv+OVR9S.jpg, https://m.media-amazon.com/images/I/51d52k+3QJS.jpg, https://m.media-amazon.com/images/I/51yIzc42Z5S.jpg, https://m.media-amazon.com/images/I/517rNEzKdVS.jpg, https://m.media-amazon.com/images/I/517GFHjItES.jpg, https://m.media-amazon.com/images/I/514+CxitkUS.jpg;The lightweight synthetic and mesh upper, 448 degree ultra-light and breathable, keep your feet dry and comfortable;Made from a textile and breathable material, providing long-lasting comfort for walking, and letting the children wear them comfortable and relaxed.;Children's sports shoes sole is made of a non-slip rubber, which is non-slip, solid, abrasion-resistant, shock-resistant, lightweight and comfortable.;Hook & Loop;2 centimetres;Flat;Schmal
https://www.amazon.co.uk/dp/B08868HQS5;Timberland Men's Anchor Watch Back Strap Sandals;B08868HQS5;51.0;Visit the Timberland Store;"Product Dimensions: \n30 x 20 x 5 cm; 500 Grams\n\n\nDate First Available: \n6 May 2020\n\n\nManufacturer: \nTimberland\n\n\nASIN: \nB0886FD4GF\n\n\nItem model number: \nTB0A2B7P01\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Sandals'];https://m.media-amazon.com/images/I/31i1bRgRRoL.jpg, https://m.media-amazon.com/images/I/41ZdDLF6hlL.jpg, https://m.media-amazon.com/images/I/41pz492cjsL.jpg, https://m.media-amazon.com/images/I/31gDOg+xRmL.jpg, https://m.media-amazon.com/images/I/31R0fOvTK3L.jpg, https://m.media-amazon.com/images/I/31dn6va40HL.jpg, https://m.media-amazon.com/images/I/31dRwVZWAiL.jpg;Leather;Textile;Rubber;Hook & Loop;1 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B0865G47YW;Gabor 23.333 Women,Low-Tops,Business Sneaker,lace-up Shoe,Street Shoe,Casual;B0865G47YW;66.19;Gabor;Is Discontinued By Manufacturer: \nNo\n\n\nItem Weight: \n700 Grams\n\n\nDate First Available: \n21 Aug. 2020\n\n\nManufacturer: \nGabor\n\n\nASIN: \nB08DXGWYDX\n\n\nItem model number: \n53.334/97T35-2.5\n\n\nDepartment: \nWomen's;['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/31KgGR5aBwL.jpg, https://m.media-amazon.com/images/I/31KN04mcg9L.jpg, https://m.media-amazon.com/images/I/31fM9IHsujL.jpg, https://m.media-amazon.com/images/I/31H-ZMDMJLL.jpg, https://m.media-amazon.com/images/I/310wxK-JBaL.jpg, https://m.media-amazon.com/images/I/41JC7HW4X+L.jpg, https://m.media-amazon.com/images/I/41dCfiCW38L.jpg;Leather;Leather;Manmade;Lace-Up;5 centimetres;Block;Medium
https://www.amazon.co.uk/dp/B083M3ZYZF;adidas Originals Unisex Kid's Superstar Sneaker;B083M3ZYZF;41.0;adidas Originals;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n10.8 x 28.6 x 18.8 cm; 1 Kilograms\n\n\nDate First Available: \n23 Jan. 2015\n\n\nManufacturer: \nAdidas\n\n\nASIN: \nB00PH5W0ZQ\n\n\nItem model number: \nC77154\n\n\nDepartment: \nBoy's";['Shoes', Boys' Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/31ez5j+uVZL.jpg, https://m.media-amazon.com/images/I/41TDTppjrUL.jpg, https://m.media-amazon.com/images/I/41mxExA2nbL.jpg, https://m.media-amazon.com/images/I/31f3UVNVV-L.jpg, https://m.media-amazon.com/images/I/31h+5756tSL.jpg, https://m.media-amazon.com/images/I/31ntb27PUFL.jpg, https://m.media-amazon.com/images/I/31-aFLQyu6L.jpg;Leather;Textile;Rubber;Lace-Up;1 centimetres;Flat;Normal
https://www.amazon.co.uk/dp/B07WBTS7ZH;Berkemann Men's Linus Low-Top Sneakers;B07WBTS7ZH;37.6;Berkemann;"Package Dimensions: \n34 x 21.6 x 12.4 cm; 790 Grams\n\n\nDate First Available: \n29 April 2020\n\n\nManufacturer: \nBerkemann\n\n\nASIN: \nB07W8RV2GL\n\n\nItem model number: \n5902\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/31hixSOewZL.jpg, https://m.media-amazon.com/images/I/41tYudQtqaL.jpg, https://m.media-amazon.com/images/I/41Vk6qfI-jL.jpg, https://m.media-amazon.com/images/I/31gB3lyKbpL.jpg, https://m.media-amazon.com/images/I/31U4k-2NChL.jpg, https://m.media-amazon.com/images/I/311wmJkq9UL.jpg, https://m.media-amazon.com/images/I/3179Eix5nEL.jpg;Synthetic;Manmade;Ethylene Vinyl Acetate;Lace-Up;3 centimetres;Wedge;Normal
https://www.amazon.co.uk/dp/B098XR4XJ2;Women's Mesh Trainers, Canvas Flat Shoes, Women's Sports Shoes, Lightweight Breathable Shoes, Summer Autumn Trainers, Road Running Shoes, Air Cushion, Fitness, Walking Shoes Running Shoes Women;B098XR4XJ2;15.28;HTGEWGIR;Date First Available: \n8 July 2021\n\n\nManufacturer: \nHTGEWGIR\n\n\nASIN: \nB098XPL71W\n\n\nItem model number: \nladies trainers\n\n\nDepartment: \nWomen's;['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Running Shoes', 'Road Running Shoes'];https://m.media-amazon.com/images/I/41DQmDottXL.jpg, https://m.media-amazon.com/images/I/61UAtzE9PjL.jpg, https://m.media-amazon.com/images/I/51u4W0-G3QL.jpg, https://m.media-amazon.com/images/I/61HkHELuMKL.jpg, https://m.media-amazon.com/images/I/41vIlidks3L.jpg, https://m.media-amazon.com/images/I/4155tD9+DEL.jpg, https://m.media-amazon.com/images/I/41ovTLmeHzL.jpg;Mesh,Made of great material, it has good sweat-absorbing ability, fits the foot, and is comfortable and dry.;【Super Light and Breathable】 Super light, breathable and flexible, just like socks. The breathable and smooth fabric provides great freedom and comfort. Let you enjoy vacation and travel.;【Rubber】Non slip rubber outsole, with good grip, arch support and traction, makes it more comfortable for walking,work,travel,trip and standing for a long time.;【Warm Reminder】The Size Mark On The shoes Is Chinese Size Number. Different Shoe Styles, please Select The Size According To Your Foot Type.;3 centimetres;Louis Heel，The durable fabric makes them a pair of comfortable and stylish slip on womens trainers, perfect design for daily walking and jogging.——（black shoe lace trainer black sneaker woman black walking shoe black walking shoe woman breathable shoe fitness sport shoe flat lace flat shoe lace flat woman lace up shoe woman lady black shoe lady flat shoe lady lightweight trainer lady running lady running trainer lady sneaker lady walking trainer ）;Medium
https://www.amazon.co.uk/dp/B00ORZIBVO;Rocket Dog Women's Jazzin Hawaii Dreams Low-Top Sneakers;B00ORZIBVO;29.99;Visit the Rocket Dog Store;Is Discontinued By Manufacturer: \nNo\n\n\nDate First Available: \n17 May 2011\n\n\nManufacturer: \nRocket Dog\n\n\nASIN: \nB00PJQFHBC\n\n\nItem model number: \nJazzin Hawaii\n\n\nDepartment: \nWomen's;['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/515DMyCjE7L.jpg, https://m.media-amazon.com/images/I/51L+Jo+8TXL.jpg, https://m.media-amazon.com/images/I/51KxfyN4hbL.jpg, https://m.media-amazon.com/images/I/41Nq7SdAuoL.jpg, https://m.media-amazon.com/images/I/41mCryyZaXL.jpg, https://m.media-amazon.com/images/I/41lkeimnlRL.jpg, https://m.media-amazon.com/images/I/41ZMWFxswIL.jpg;Canvas;Textile;Rubber;Lace-Up;2 centimetres;Flat;Normal
https://www.amazon.co.uk/dp/B07RGY7B6K;TORISKY Trainers Men Women Running Shoes Air Sneaker Fashion Shoes Sport Lightweight Walking Gym Jogging Fitness Athletic Casual Outdoor;B07RGY7B6K;31.74;Visit the TORISKY Store;"Package Dimensions: \n25.91 x 18.54 x 8 cm; 400 Grams\n\n\nDate First Available: \n10 May 2019\n\n\nASIN: \nB07RMDFLYG\n\n\nDepartment: \nGirl's";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Running Shoes', 'Road Running Shoes'];https://m.media-amazon.com/images/I/41VAG89W7UL.jpg, https://m.media-amazon.com/images/I/51GI9T1q0IL.jpg, https://m.media-amazon.com/images/I/41xd2dFA+XL.jpg, https://m.media-amazon.com/images/I/61mMAOt648L.jpg, https://m.media-amazon.com/images/I/51bCwNipm4L.jpg, https://m.media-amazon.com/images/I/51EoEWMbcaL.jpg, https://m.media-amazon.com/images/I/514iO+tybuL.jpg;Stylish and well-made with Oxford fabric;The interior is made of lightweight materials. Comfortable and breathable, with deodorant, antibacterial and other functions.;Rubber sole and provide reliable traction and durability.;Lace-Up;2 centimetres;Flat, comfortable to wear and easy to walk;Medium
https://www.amazon.co.uk/dp/B09BNQ4LSC;Printed Sneakers,Flowers, Stripes, Colorful, Bohemia,Casual Running Shoes,Low-Top Sneakers,Jogging Shoes,Suitable for Outdoor Daily Street Walking, Sports, Exercise;B09BNQ4LSC;32.6;ZCQFFF;Date First Available: \n2 Aug. 2021\n\n\nManufacturer: \nZCQFFF\n\n\nASIN: \nB09BNPH2BW\n\n\nManufacturer reference: \n9866710706349ZCQFFF\n\n\nDepartment: \nWomen's;['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/412e8YizevL.jpg, https://m.media-amazon.com/images/I/41EyfkYMgOL.jpg, https://m.media-amazon.com/images/I/51d9Cjr5OjL.jpg, https://m.media-amazon.com/images/I/51QtuvXS82L.jpg;Synthetic;Textile;Ethylene Vinyl Acetate;Lace-Up;2.5 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B0007SUFWS;Minnetonka Men's Pile Lined Hardsole 3902 Mocassins;B0007SUFWS;50.38;Minnetonka;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n0.08 x 0.2 x 0.25 cm; 266.49 Grams\n\n\nDate First Available: \n9 Mar. 2017\n\n\nManufacturer: \nMinnetonka\n\n\nASIN: \nB0009IWEIE\n\n\nItem model number: \nPILE LINED HARDSOLE\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Boat & Deck Shoes'];https://m.media-amazon.com/images/I/41LWfPxnLPL.jpg, https://m.media-amazon.com/images/I/417nW+krzOL.jpg, https://m.media-amazon.com/images/I/41Fo6RmyD1L.jpg, https://m.media-amazon.com/images/I/51d5RGUessL.jpg, https://m.media-amazon.com/images/I/51dzAgaPmmS.jpg, https://m.media-amazon.com/images/I/41Dnx45FiWS.jpg, https://m.media-amazon.com/images/I/51swIcxAUBS.jpg;Leather;Leather;Rubber;Lace-Up;0.5 centimetres;Flat;Normal
https://www.amazon.co.uk/dp/B08XXL5NMT;New Balance Women's Wl-574-fh2 Sneakers;B08XXL5NMT;45.2;Visit the New Balance Store;"Package Dimensions: \n31.8 x 20.19 x 11.91 cm; 0.8 Grams\n\n\nDate First Available: \n30 Jan. 2021\n\n\nManufacturer: \nNew Balance\n\n\nASIN: \nB08XXJKDHM\n\n\nItem model number: \nWL574CL2_36,5\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41-tCtrAYKL.jpg, https://m.media-amazon.com/images/I/41-tCtrAYKL.jpg, https://m.media-amazon.com/images/I/41t76Sr0mEL.jpg, https://m.media-amazon.com/images/I/41d+Y6nV1tL.jpg, https://m.media-amazon.com/images/I/41XsyAm2-CL.jpg, https://m.media-amazon.com/images/I/419i1U3NUOL.jpg, https://m.media-amazon.com/images/I/31GEZ-HeclL.jpg;Textil;Textile;Fabric;Lace-Up;2.5 centimetres;Platform;Medium
https://www.amazon.co.uk/dp/B097JVQZSQ;MHXDU Mens Trainers Walking Lightweight Shoes Running Breathable Shoes Athletic Fashion Sport Outdoor Casual Jogging Sneakers Color-Gradient;B097JVQZSQ;42.9;MHXDU;"Product Dimensions: \n30 x 20 x 10 cm; 380 Grams\n\n\nDate First Available: \n30 July 2021\n\n\nManufacturer: \nMHXDU\n\n\nASIN: \nB097JVQZSQ\n\n\nItem model number: \nYJEU-MH1290010139\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Running Shoes', 'Road Running Shoes'];https://m.media-amazon.com/images/I/51BMb2H-78L.jpg, https://m.media-amazon.com/images/I/51L+eL59a1L.jpg, https://m.media-amazon.com/images/I/41SB3tGTemL.jpg, https://m.media-amazon.com/images/I/418l9ZL6fQL.jpg, https://m.media-amazon.com/images/I/31PB6hbah2L.jpg, https://m.media-amazon.com/images/I/41l6WoKvf2L.jpg, https://m.media-amazon.com/images/I/51OnQ4JCOcL.jpg;Mesh;Mesh;Ethylene Vinyl Acetate;Lace-Up;3 centimetres;Flat;Normal centimetres
https://www.amazon.co.uk/dp/B07NW6YCSS;Skechers Women's Solar Fuse-brisk Escape Trainers;B07NW6YCSS;42.11;Visit the Skechers Store;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n25.4 x 38.1 x 15.24 cm; 660 Grams\n\n\nDate First Available: \n18 Feb. 2019\n\n\nManufacturer: \nSkechers\n\n\nASIN: \nB07NW9MV1X\n\n\nItem model number: \n13328\n\n\nDepartment: \nGirl's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/413S7oG2oLL.jpg, https://m.media-amazon.com/images/I/41hRtODsHlL.jpg, https://m.media-amazon.com/images/I/41Wmm-cqAKL.jpg, https://m.media-amazon.com/images/I/31lJmPrgAEL.jpg, https://m.media-amazon.com/images/I/31cFPWTsk1L.jpg, https://m.media-amazon.com/images/I/31CLRjYfR5L.jpg, https://m.media-amazon.com/images/I/41WYsIjj2DL.jpg;Fabric;Textile;Ethylene Vinyl Acetate;Lace-Up;1.25 inches;Flat;Medium
https://www.amazon.co.uk/dp/B06XX72F8M;Kickers Tovni Lacer Black Leather School Shoes;B06XX72F8M;28.0;Visit the Kickers Store;"Is Discontinued By Manufacturer: \nNo\n\n\nPackage Dimensions: \n25.9 x 17 x 9.1 cm; 600 Grams\n\n\nDate First Available: \n27 May 2017\n\n\nManufacturer: \nKickers\n\n\nASIN: \nB06XXGPS66\n\n\nItem model number: \n114769\n\n\nDepartment: \nUnisex Kids";['Shoes', Boys' Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/313J-FvEluS.jpg, https://m.media-amazon.com/images/I/41+Dl8dSBvL.jpg, https://m.media-amazon.com/images/I/41g+T99zb9L.jpg, https://m.media-amazon.com/images/I/31iahKUpkgL.jpg, https://m.media-amazon.com/images/I/31tlUjHk9KL.jpg, https://m.media-amazon.com/images/I/31iDZfif8ES.jpg, https://m.media-amazon.com/images/I/31KMBVkRSwS.jpg;Leather;Textile;Rubber;Lace-Up;2.5 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B07VB5TZW9;ECCO Boy's Biomraft Open Toe Sandals;B07VB5TZW9;28.35;Visit the ECCO Store;"Is Discontinued By Manufacturer: \nNo\n\n\nPackage Dimensions: \n24.6 x 13 x 10.4 cm; 280 Grams\n\n\nDate First Available: \n18 July 2019\n\n\nManufacturer: \nEcco\n\n\nASIN: \nB07VHKJSNH\n\n\nItem model number: \n700642\n\n\nDepartment: \nBoy's";['Shoes', Boys' Shoes, 'Sandals'];https://m.media-amazon.com/images/I/41tZmpCXxfL.jpg, https://m.media-amazon.com/images/I/41rZYkKmyCL.jpg, https://m.media-amazon.com/images/I/51uGn5pyCkL.jpg, https://m.media-amazon.com/images/I/31IoM9KEYCL.jpg, https://m.media-amazon.com/images/I/31Tg9hgWYSL.jpg, https://m.media-amazon.com/images/I/311ghA2vpwL.jpg, https://m.media-amazon.com/images/I/41CqFPMY1iL.jpg;Synthetic;Textile;Rubber;Hook & Loop;2 centimetres;Block;Schmal
https://www.amazon.co.uk/dp/B002WQ02QW;Superga Boy's 2750-bebj Baby Classic Birth Shoes;B002WQ02QW;19.09;Visit the Superga Store;"Is Discontinued By Manufacturer: \nNo\n\n\nPackage Dimensions: \n17.4 x 14.6 x 8.4 cm; 399.16 Grams\n\n\nDate First Available: \n29 Sept. 2011\n\n\nManufacturer: \nSuperga\n\n\nASIN: \nB002WQ02QC\n\n\nItem model number: \nGS0005P0\n\n\nDepartment: \nBoy's";['Shoes', Boys' Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41QPCG0INHL.jpg, https://m.media-amazon.com/images/I/51Jc3er-17L.jpg, https://m.media-amazon.com/images/I/51wkVEfYSgL.jpg, https://m.media-amazon.com/images/I/41DlbgDpBBL.jpg, https://m.media-amazon.com/images/I/41Cm5VCZatL.jpg, https://m.media-amazon.com/images/I/41oOpycHwUL.jpg, https://m.media-amazon.com/images/I/41ufAtxV4VL.jpg;Canvas;Textile;Rubber;Lace-Up;1 centimetres;Flat;Normal
